step,action_direction,action_tp_mult,position,balance,equity,max_drawdown_pct
11682,0.81449246,-0.109339,-1,9998.3447717629,10121.321692683487,8.7843
11683,0.80772114,-0.6376606,-1,9998.3447717629,10065.526608191738,9.2871
11684,0.67017543,-0.62096334,-1,9998.3447717629,10093.993488034466,9.0306
11685,0.43824625,-0.20034635,-1,9998.3447717629,10100.825539196721,8.969
11686,0.41116428,-0.15257978,-1,9998.3447717629,10142.95652136396,8.5893
11687,0.4327097,-0.14781588,0,10170.323694558258,10170.323694558258,8.3427
11689,0.27034974,-0.12316364,1,10170.223694558257,10158.675608176844,8.4476
11690,0.23613465,-0.061614215,1,10170.223694558257,10164.064715154836,8.3991
11691,0.20974755,0.22058058,1,10170.223694558257,10162.524970303983,8.413
11692,0.640921,0.57696533,0,10115.232807027707,10115.232807027707,8.8392
11693,0.2667806,0.009817004,1,10115.132807027707,10102.746029195923,8.9517
11694,0.25678146,-0.030565917,0,10061.161846474923,10061.161846474923,9.3265
11695,0.25034535,-0.07516086,1,10061.061846474922,10050.376176451548,9.4237
11697,0.36670148,0.03145206,0,10010.68654493615,10010.68654493615,9.7814
11698,0.20119393,-0.35197294,0,10010.68654493615,10010.68654493615,9.7814
11712,0.20324647,0.11905515,0,10010.68654493615,10010.68654493615,9.7814
11713,0.31512737,0.09852219,1,10010.58654493615,10004.958042951854,9.833
11714,0.32109475,0.10107124,1,10010.58654493615,10027.472050889042,9.6301
11715,0.45463145,-0.18233132,1,10010.58654493615,10038.353821392015,9.532
11716,-0.31742328,-0.5408895,1,10010.58654493615,10101.01781015052,8.9673
11717,0.65993917,-0.51402706,1,10010.58654493615,10125.407985415806,8.7475
11718,0.26517165,0.13811743,0,10142.988242201074,10142.988242201074,8.589
11731,0.20811832,-0.1523037,0,10142.988242201074,10142.988242201074,8.589
11732,0.23588824,-0.13048887,0,10142.988242201074,10142.988242201074,8.589
11733,0.34711134,0.1960702,1,10142.888242201074,10124.21761796589,8.7582
11734,0.34692442,0.18422866,0,10072.473316514082,10072.473316514082,9.2245
11735,0.34717155,0.16076303,1,10072.373316514082,10055.683680469849,9.3758
11736,0.33781624,0.0903877,1,10072.373316514082,10097.964091781914,8.9948
11737,0.24076724,0.72924244,1,10072.373316514082,10104.639946199608,8.9346
11738,0.47462344,0.7821002,1,10072.373316514082,10110.203158214355,8.8845
11739,0.81135106,0.69532514,0,10002.435794042995,10002.435794042995,9.8557
11740,0.30163813,-0.12996149,1,10002.335794042994,9990.688838926495,9.9616
11741,0.29625654,-0.11781466,1,10002.335794042994,9997.677011996393,9.8986
11743,0.22057891,-0.78311,1,10002.335794042994,10010.876894461762,9.7796
11744,-0.40062797,-0.8694968,1,10002.335794042994,10020.194458554965,9.6957
11746,0.3740337,-0.4434271,1,10002.335794042994,10044.264832462402,9.4787
11747,0.49275565,-0.26235497,1,10002.335794042994,10055.911787578902,9.3738
11748,0.5992347,-0.11894518,1,10002.335794042994,10009.323967112898,9.7936
11749,0.48098207,-0.1300072,1,10002.335794042994,10097.840825998308,8.9959
11750,0.23894489,-0.048813105,1,10002.335794042994,10069.888133718703,9.2478
11753,-0.4182092,-0.07831013,-1,10115.078255891598,10098.027301630882,8.9942
11754,-0.2740389,-0.154185,-1,10115.078255891598,10128.719019300173,8.7176
11755,-0.63239527,-0.65999866,-1,10115.078255891598,10100.300762198976,8.9737
11756,-0.491279,-0.92839336,-1,10115.078255891598,10171.914770093994,8.3283
11757,-0.25796247,-0.90316516,-1,10115.078255891598,10168.504579241853,8.3591
11770,-0.31665814,0.0406425,-1,10277.563232919534,10267.67254984948,7.4653
11773,-0.46442103,-0.7784808,-1,10277.563232919534,10234.703606282623,7.7625
11774,-0.36139488,-0.8776374,0,10212.473118620397,10212.473118620397,7.9628
11779,-0.20400357,-0.051576734,0,10212.473118620397,10212.473118620397,7.9628
11783,0.40571833,0.011710763,1,10212.373118620397,10200.802488623047,8.068
11784,0.7049372,0.28807425,1,10212.373118620397,10289.510651936074,7.2685
11787,-0.4990164,-0.7717894,0,10129.505368544125,10129.505368544125,8.7105
11790,-0.3839606,-0.07842219,-1,10129.405368544125,10120.604080706615,8.7908
11792,-0.44328803,-0.34872413,-1,10129.405368544125,10115.32330800411,8.8383
11794,-0.25918174,-0.8626386,0,10278.878411789328,10278.878411789328,7.3644
11797,0.23772919,0.07619941,0,10278.878411789328,10278.878411789328,7.3644
11798,0.35333717,0.10452759,1,10278.778411789328,10269.50545060967,7.4488
11799,0.48447704,0.14099813,1,10278.778411789328,10305.360900504353,7.1257
11800,0.3357767,-0.58245385,1,10278.778411789328,10312.779269448081,7.0588
11802,0.5732372,-0.14647561,0,10206.140215881991,10206.140215881991,8.0199
11806,-0.30810714,-0.099003434,-1,10206.04021588199,10199.256828350177,8.0819
11807,-0.34111756,-0.014035165,-1,10206.04021588199,10199.70905418563,8.0778
11808,-0.46303332,-0.7608603,-1,10206.04021588199,10192.925666653819,8.139
11809,-0.5696127,-0.7544262,-1,10206.04021588199,10227.294830148343,7.8292
11810,-0.3672185,-0.79565233,-1,10206.04021588199,10218.250313439257,7.9107
11826,0.20239985,-0.32315052,0,10143.148522908456,10143.148522908456,8.5876
11828,-0.29485953,-0.08738828,-1,10143.048522908455,10135.526740415136,8.6563
11830,0.5146184,-0.37067217,-1,10143.048522908455,10114.96720160006,8.8416
11831,0.2488221,-0.806395,0,10083.232443080617,10083.232443080617,9.1276
11832,0.32057405,0.26756907,1,10083.132443080616,10075.383484762306,9.1983
11833,0.36021328,0.12035608,1,10083.132443080616,10116.711262459965,8.8258
11837,-0.32591492,0.026524067,-1,10018.383990824988,10008.840686518099,9.798
11838,-0.28999102,0.01752603,0,9953.080522782124,9953.080522782124,10.3005
11839,-0.4251207,-0.105148196,-1,9952.980522782123,9941.388027791068,10.4059
11840,-0.34298682,-0.17303264,-1,9952.980522782123,9967.664349770796,10.1691
11841,-0.551997,-0.5327125,-1,9952.980522782123,10006.30599974099,9.8208
11842,-0.3718537,-0.92474556,-1,9952.980522782123,10068.905472692699,9.2567
11844,0.3170799,-0.5634463,-1,9952.980522782123,9943.706526789278,10.385
11845,0.41860282,-0.32661998,-1,9952.980522782123,9922.06720280597,10.58
11846,0.30555868,-0.32171273,-1,9952.980522782123,9925.931367802987,10.5452
11847,0.24638319,-0.1629492,-1,9952.980522782123,9949.889190784506,10.3293
11848,0.38842738,-0.15362793,-1,9952.980522782123,9936.751029794645,10.4477
11849,0.3192221,-0.11316025,-1,9952.980522782123,9914.338872811932,10.6497
11863,0.24323809,-0.06897652,0,10113.33276110414,10113.33276110414,8.8563
11864,0.23769248,-0.102558315,0,10113.33276110414,10113.33276110414,8.8563
11865,0.23253655,-0.13811725,0,10113.33276110414,10113.33276110414,8.8563
11883,0.39305615,-0.019244492,1,10113.23276110414,10109.63072178088,8.8896
11884,0.4706539,0.016837716,1,10113.23276110414,10109.63072178088,8.8896
11913,-0.2970494,-0.12161338,-1,10270.607089809888,10263.289093734635,7.5048
11915,-0.42497563,-0.81204927,-1,10270.607089809888,10261.337628114567,7.5224
11916,-0.260791,-0.5588195,-1,10270.607089809888,10244.262303938976,7.6763
11917,-0.51771325,-0.56915236,-1,10270.607089809888,10248.653101584128,7.6367
11918,-0.6511409,-0.5856363,-1,10270.607089809888,10217.917518068063,7.9137
11919,-0.5171854,-0.29271257,-1,10270.607089809888,10240.847239103858,7.7071
11922,0.28436577,-0.10493362,-1,10270.607089809888,10266.216292164738,7.4785
11929,-0.33339524,-0.11751497,-1,10209.488941582415,10198.642144003958,8.0875
11932,-0.21461654,0.040475965,0,10141.412373923324,10141.412373923324,8.6032
11934,0.325534,0.14805722,1,10141.312373923323,10135.260094369563,8.6587
11935,0.45457006,0.16700721,1,10141.312373923323,10240.973243908576,7.706
11936,0.33182752,-0.24369866,1,10141.312373923323,10207.080478407519,8.0114
11937,0.38483596,-0.4917463,1,10141.312373923323,10179.239992460223,8.2623
11938,0.3497784,-0.56430244,1,10141.312373923323,10192.15152217491,8.146
11939,0.21116376,-0.49327493,1,10141.312373923323,10193.765463389247,8.1314
11944,0.202232,0.06697929,0,10075.28488602968,10075.28488602968,9.1992
11949,-0.2461803,-0.08023918,0,10075.28488602968,10075.28488602968,9.1992
11957,-0.21900773,-0.19850981,0,10075.28488602968,10075.28488602968,9.1992
11961,0.22909474,-0.2538042,0,10075.28488602968,10075.28488602968,9.1992
11962,0.25789225,-0.20495927,1,10075.18488602968,10064.014958521733,9.3007
11963,0.2953701,-0.07304001,1,10075.18488602968,10085.610151703768,9.1061
11964,0.464913,-0.049845815,1,10075.18488602968,10073.695562361954,9.2135
11965,0.74613297,0.42383337,1,10075.18488602968,10091.567446374673,9.0524
11966,0.9036331,0.45631385,1,10075.18488602968,10090.82278454081,9.0592
11967,0.8864329,0.6152592,1,10075.18488602968,10093.056770042402,9.039
11968,0.83933294,0.4220549,1,10075.18488602968,10073.695562361954,9.2135
11969,0.6696949,0.23485291,1,10075.18488602968,10097.524741045576,8.9988
11970,0.42173004,0.13398659,0,10168.467333031778,10168.467333031778,8.3594
11980,-0.37280577,-0.12841958,-1,10168.367333031778,10158.101939083434,8.4528
11981,0.20154464,-0.31429005,-1,10168.367333031778,10131.411914817736,8.6934
11982,-0.38692552,-0.35309786,-1,10168.367333031778,10159.470658276548,8.4405
11984,-0.3527416,-0.802038,-1,10168.367333031778,10197.794795683707,8.0951
11998,0.5237529,0.027320862,1,10310.16544509269,10304.012397562892,7.1378
11999,0.5307069,0.038107038,1,10310.16544509269,10291.706302503291,7.2487
12000,0.20969808,-0.05380082,1,10310.16544509269,10287.604270816757,7.2857
12026,0.56271327,0.07365847,1,10529.017384019737,10510.16551212156,5.2799
12027,0.38768256,-0.060294926,1,10529.017384019737,10505.138346282045,5.3252
12029,0.27214217,-0.19846678,1,10529.017384019737,10488.800057303624,5.4725
12030,0.60068846,0.24097538,1,10529.017384019737,10491.313640223385,5.4498
12031,0.7462462,0.25213456,1,10529.017384019737,10469.948185405448,5.6424
12032,0.68810916,0.19876611,1,10529.017384019737,10476.232142704843,5.5858
12033,0.50500154,0.006481886,1,10529.017384019737,10649.669364168083,4.0227
12045,-0.22848105,-0.12876856,0,10410.519903516904,10410.519903516904,6.178
12048,-0.24035156,0.036654234,0,10410.519903516904,10410.519903516904,6.178
12049,-0.22036493,-0.013509452,0,10410.519903516904,10410.519903516904,6.178
12069,0.6390375,0.10893226,1,10410.419903516904,10399.445279584486,6.2778
12075,-0.36401963,-0.21004552,1,10410.419903516904,10433.100792977237,5.9745
12076,-0.25971222,-0.0175246,1,10410.419903516904,10380.422598101624,6.4492
12103,0.2229836,-0.21204293,0,10277.365653364817,10277.365653364817,7.378
12105,0.2304368,-0.17218697,0,10277.365653364817,10277.365653364817,7.378
12106,0.28194416,-0.121560395,1,10277.265653364817,10266.191857765252,7.4787
12107,0.28989363,-0.13303024,1,10277.265653364817,10246.259025686028,7.6583
12108,0.2749784,-0.3917678,0,10219.31278972708,10219.31278972708,7.9012
12110,-0.21884751,-0.019679666,0,10219.31278972708,10219.31278972708,7.9012
12114,0.20163584,-0.2611029,0,10219.31278972708,10219.31278972708,7.9012
12118,0.2460711,-0.13766122,0,10219.31278972708,10219.31278972708,7.9012
12119,0.24051511,-0.119375706,0,10219.31278972708,10219.31278972708,7.9012
12120,0.25276864,-0.12159526,1,10219.21278972708,10209.892247322381,7.9861
12121,0.23950338,-0.12715459,1,10219.21278972708,10206.785399854147,8.0141
12122,-0.2595346,-0.49974227,1,10219.21278972708,10257.116328839531,7.5605
12123,-0.5575948,-0.8416498,1,10219.21278972708,10232.88291858731,7.7789
12124,0.29112554,-0.8853231,1,10219.21278972708,10239.096613523778,7.7229
12125,0.7148279,-0.69181097,1,10219.21278972708,10291.913020483747,7.2469
12126,0.6367204,-0.5165971,1,10219.21278972708,10240.339352511071,7.7117
12127,0.53182936,-0.10985696,1,10219.21278972708,10199.950335424035,8.0757
12128,0.5537019,-0.12519628,0,10167.550354683879,10167.550354683879,8.3677
12129,0.32660377,-0.079675734,1,10167.450354683879,10157.917071583091,8.4545
12130,0.30045605,-0.08346993,1,10167.450354683879,10180.796951024984,8.2483
12132,0.5525501,0.25098872,1,10167.450354683879,10192.87244295265,8.1395
12133,0.78127,0.35561824,1,10167.450354683879,10231.64112756252,7.7901
12134,0.88620293,0.044609547,1,10167.450354683879,10240.538858456592,7.7099
12135,0.80469656,0.16900611,1,10167.450354683879,10239.26775404315,7.7213
12136,0.58878136,-0.08190602,1,10167.450354683879,10227.192262115484,7.8302
12137,0.53342247,-0.10873443,1,10167.450354683879,10214.481217981102,7.9447
12138,0.4512329,-0.16101873,0,10294.989085630217,10294.989085630217,7.2192
12139,0.20391572,0.011295795,0,10294.989085630217,10294.989085630217,7.2192
12140,0.2381674,0.02858913,0,10294.989085630217,10294.989085630217,7.2192
12141,0.2368784,0.025449038,0,10294.989085630217,10294.989085630217,7.2192
12142,0.26732862,0.04421091,1,10294.889085630217,10283.271990209232,7.3248
12143,0.22057366,0.06633067,0,10239.846181135545,10239.846181135545,7.7161
12144,0.24009216,0.05937016,0,10239.846181135545,10239.846181135545,7.7161
12145,0.2655294,-0.07260543,1,10239.746181135544,10228.34925833995,7.8197
12147,-0.4232006,-0.8175478,1,10239.746181135544,10287.613256877052,7.2856
12148,0.28339148,-0.71740997,1,10239.746181135544,10259.500847314579,7.539
12149,0.7966051,-0.4094947,1,10239.746181135544,10262.54002672674,7.5116
12150,0.80275345,-0.54185116,1,10239.746181135544,10254.94207819634,7.5801
12151,0.6104317,-0.5547687,1,10239.746181135544,10267.098795844979,7.4705
12152,0.39543092,-0.27998853,1,10239.746181135544,10261.7802318737,7.5184
12153,0.27124107,-0.13024044,1,10239.746181135544,10296.73079511353,7.2035
12165,0.3955357,-0.074092984,1,10344.457132720463,10330.915056092592,6.8954
12166,0.4459877,-0.032419086,1,10344.457132720463,10308.344928379469,7.0988
12168,0.26296973,-0.063448906,1,10344.457132720463,10337.234691852265,6.8384
12169,0.5950196,0.3982687,1,10344.457132720463,10324.595420332917,6.9523
12170,0.7305771,0.28600264,1,10344.457132720463,10298.414072185693,7.1883
12171,0.6922976,0.19332743,1,10344.457132720463,10322.78981011587,6.9686
12172,0.4854313,-0.044275224,1,10344.457132720463,10349.873963371612,6.7245
12173,0.25229847,-0.12602091,1,10344.457132720463,10357.99920934834,6.6513
12174,0.24730182,-0.05178213,1,10344.457132720463,10339.040302069314,6.8222
12179,0.22404385,0.07386005,0,10262.6242982406,10262.6242982406,7.5108
12180,0.24797118,0.14944696,0,10262.6242982406,10262.6242982406,7.5108
12183,-0.38021767,0.034831166,-1,10262.5242982406,10254.27226869634,7.5861
12185,-0.42621052,-0.7290956,-1,10262.5242982406,10261.97416293765,7.5167
12186,-0.3311172,-0.77711886,-1,10262.5242982406,10275.177410208467,7.3977
12187,0.26970506,-0.79326534,-1,10262.5242982406,10290.03106338814,7.2638
12188,0.6309962,-0.5631082,-1,10262.5242982406,10281.779033843877,7.3382
12189,0.48111105,-0.45055044,-1,10262.5242982406,10307.085257779614,7.1101
12190,0.38412988,-0.17721117,-1,10262.5242982406,10294.982281114695,7.2192
12206,0.25870574,-0.186023,1,10421.223788653082,10413.215700833569,6.1537
12207,0.21131647,-0.20253432,1,10421.223788653082,10443.112562026421,5.8842
12209,0.23306906,0.13100171,1,10421.223788653082,10498.635304241716,5.3838
12210,0.4728124,0.28908157,1,10421.223788653082,10453.790012452439,5.788
12211,0.6722735,0.2232356,1,10421.223788653082,10497.567559199115,5.3935
12212,0.4902073,-0.17137098,0,10519.035468751863,10519.035468751863,5.2
12228,0.20157409,-0.04187262,0,10519.035468751863,10519.035468751863,5.2
12236,0.3258772,0.053751707,1,10518.935468751863,10504.451326288876,5.3314
12237,0.6249616,0.04100907,1,10518.935468751863,10583.631305086552,4.6178
12238,0.22233748,-0.6309678,1,10518.935468751863,10558.525458150702,4.8441
12239,0.462965,0.3593725,1,10518.935468751863,10556.594239155638,4.8615
12240,0.66937995,0.4513588,1,10518.935468751863,10568.181553126029,4.7571
12241,0.7277663,0.33977258,1,10518.935468751863,10476.448650860435,5.5838
12242,0.68943405,0.21385705,1,10518.935468751863,10487.070355333295,5.4881
12243,0.48831487,-0.06954205,0,10659.737141680705,10659.737141680705,3.932
12258,0.21432304,-0.07037431,0,10659.737141680705,10659.737141680705,3.932
12259,0.23212683,-0.02047807,0,10659.737141680705,10659.737141680705,3.932
12260,0.31624782,0.027013898,1,10659.637141680705,10642.979849567617,4.083
12261,0.20296133,-0.021286309,1,10659.637141680705,10620.770126750158,4.2831
12262,0.34895515,-0.47134554,0,10592.214768842003,10592.214768842003,4.5405
12275,0.20192838,0.0012993813,0,10592.214768842003,10592.214768842003,4.5405
12310,0.20182502,-0.15117419,0,10592.214768842003,10592.214768842003,4.5405
12311,0.24212301,-0.15467566,0,10592.214768842003,10592.214768842003,4.5405
12312,0.23331296,-0.16522294,0,10592.214768842003,10592.214768842003,4.5405
12325,0.2609291,0.057105064,1,10592.114768842002,10580.147725521456,4.6492
12326,0.22318816,0.07532406,0,10536.83842588519,10536.83842588519,5.0396
12327,0.20659411,0.05792439,0,10536.83842588519,10536.83842588519,5.0396
12335,-0.21178222,-0.11374527,0,10536.83842588519,10536.83842588519,5.0396
12346,0.23583293,-0.00565511,0,10536.83842588519,10536.83842588519,5.0396
12353,-0.2062757,-0.0053251386,0,10536.83842588519,10536.83842588519,5.0396
12362,0.37337637,0.05045557,1,10536.738425885189,10524.659721788476,5.1493
12363,0.44666386,0.04500687,0,10458.054296340879,10458.054296340879,5.7496
12364,0.21137226,-0.12357181,0,10458.054296340879,10458.054296340879,5.7496
12368,0.20499122,-0.014620125,0,10458.054296340879,10458.054296340879,5.7496
12369,0.22224069,-0.023475826,0,10458.054296340879,10458.054296340879,5.7496
12373,0.5257604,0.033518553,1,10457.954296340878,10449.837104798224,5.8236
12374,0.4899094,-0.021861434,1,10457.954296340878,10554.819448749917,4.8775
12376,0.2161057,-0.37824,0,10347.985677584411,10347.985677584411,6.7415
12377,0.33057117,-0.028349876,1,10347.88567758441,10344.300169154736,6.7748
12386,0.44815373,-0.003354013,1,10279.370761976283,10274.750778816746,7.4015
12387,0.4628483,0.027960777,1,10279.370761976283,10309.246653074624,7.0907
12388,0.21302998,0.011552453,1,10279.370761976283,10253.498856282875,7.5931
12391,0.433506,-0.04594934,1,10187.135097823224,10182.045043988763,8.237
12394,-0.32103157,-0.028943837,0,10098.81054461951,10098.81054461951,8.9872
12401,0.23242128,-0.026878893,0,10098.81054461951,10098.81054461951,8.9872
12403,0.36757088,0.13174248,1,10098.71054461951,10092.21449448323,9.0466
12405,-0.21787566,-0.7004413,1,10098.71054461951,10143.31675555529,8.5861
12406,-0.63423264,-0.8197583,1,10098.71054461951,10136.82070541901,8.6446
12407,0.26017046,-0.82818836,1,10098.71054461951,10167.568676064064,8.3675
12408,0.30091584,-0.75257266,1,10098.71054461951,10189.65524652741,8.1684
12409,0.72859764,0.056843877,1,10098.71054461951,10193.985946618262,8.1294
12410,0.5271914,0.032910347,1,10098.71054461951,10192.25366658192,8.145
12411,0.32474637,-0.024399757,0,10024.469971633469,10024.469971633469,9.6571
12426,0.27288747,-0.10337055,1,10024.369971633469,10020.897829181262,9.6893
12430,0.49130583,-0.49612635,1,10024.369971633469,10019.046019873416,9.706
12431,0.78500795,-0.319673,1,10024.369971633469,10020.66635301778,9.6914
12432,0.59989095,-0.33896995,1,10024.369971633469,10111.867961429109,8.8695
12433,0.40672958,-0.20216,1,10024.369971633469,10101.220057909002,8.9654
12434,0.32744074,-0.0714134,1,10024.369971633469,10118.812246333522,8.8069
12440,0.20401871,-0.2409035,0,10128.136550285573,10128.136550285573,8.7229
12447,0.25179672,-0.045487225,1,10128.036550285573,10116.785528575998,8.8252
12448,0.25837922,-0.02824688,1,10128.036550285573,10155.789070502531,8.4737
12449,0.30430984,-0.0064718127,1,10128.036550285573,10148.288389362815,8.5413
12450,0.7055745,0.41776574,1,10128.036550285573,10167.04009221211,8.3723
12451,0.88731766,0.17323375,1,10128.036550285573,10124.286209715718,8.7576
12452,0.88109946,-0.38265866,0,10077.03191853549,10077.03191853549,9.1834
12453,-0.2990198,0.04695475,-1,10076.931918535489,10070.196646974962,9.245
12454,-0.34082633,0.16157544,-1,10076.931918535489,10057.175121957946,9.3624
12455,-0.41217828,-0.6948969,-1,10076.931918535489,10055.82806764584,9.3745
12457,0.3609414,0.09380078,-1,10076.931918535489,10120.486674626898,8.7918
12458,0.78835344,-0.57602644,-1,10076.931918535489,10114.64943927444,8.8444
12459,0.72985387,-0.2355079,-1,10076.931918535489,10168.531611758657,8.3588
12460,0.48530912,-0.09210092,0,10200.290918106184,10200.290918106184,8.0726
12461,-0.38350022,0.019515395,-1,10200.190918106184,10193.232164214634,8.1362
12468,0.20319879,-0.33873242,0,10121.954642211189,10121.954642211189,8.7786
12469,0.20348191,-0.33770424,0,10121.954642211189,10121.954642211189,8.7786
12473,0.20083857,-0.33149344,0,10121.954642211189,10121.954642211189,8.7786
12479,-0.35405672,0.07447302,-1,10121.854642211189,10111.559339008018,8.8723
12480,-0.24405694,0.02896142,-1,10121.854642211189,10114.304753195533,8.8475
12481,-0.64985466,-0.7600329,0,10050.179721815775,10050.179721815775,9.4254
12482,-0.2748527,-0.048342228,-1,10050.079721815775,10041.18268221267,9.5065
12483,-0.44175255,-0.16918737,-1,10050.079721815775,10029.913098715402,9.6081
12484,-0.8739635,-0.6075242,-1,10050.079721815775,10047.707177921613,9.4477
12485,-0.80806935,-0.87579316,-1,10050.079721815775,10045.334634027453,9.4691
12486,-0.20456469,-0.8833754,-1,10050.079721815775,10042.96209013329,9.4905
12487,0.3389429,-0.7798011,-1,10050.079721815775,10023.388603006459,9.6669
12488,0.4697492,-0.5330545,-1,10050.079721815775,10033.471914556645,9.576
12489,0.478467,-0.23463011,-1,10050.079721815775,10060.756169339502,9.3301
12490,0.4065504,-0.1403678,-1,10050.079721815775,10072.61888881031,9.2232
12497,0.21973062,-0.2534917,0,9994.833342566013,9994.833342566013,9.9242
12498,0.20135248,-0.24433053,0,9994.833342566013,9994.833342566013,9.9242
12499,0.23574758,-0.24748266,0,9994.833342566013,9994.833342566013,9.9242
12502,-0.42575622,-0.09567773,-1,9994.733342566013,9978.123191840468,10.0748
12503,-0.44770676,-0.018917918,-1,9994.733342566013,9993.62599918431,9.9351
12504,-0.747976,-0.8261636,-1,9994.733342566013,10017.987553581776,9.7156
12505,-0.7001381,-0.8996596,-1,9994.733342566013,10003.592089619635,9.8453
12506,0.3435166,-0.8338011,-1,9994.733342566013,10015.772866818372,9.7355
12507,0.7944803,-0.6194389,-1,9994.733342566013,10020.202240345185,9.6956
12508,0.71416974,-0.42934626,-1,9994.733342566013,9977.015848458761,10.0848
12509,0.67440915,-0.067481995,-1,9994.733342566013,9970.371788168542,10.1447
12510,0.6607889,-0.02981025,-1,9994.733342566013,9970.371788168542,10.1447
12511,0.49128425,-0.064998806,-1,9994.733342566013,9983.65990874898,10.0249
12512,0.33740807,-0.10063791,-1,9994.733342566013,9977.015848458761,10.0848
12517,-0.36757135,0.14078355,-1,9909.526094086548,9885.434003288587,10.9102
12518,-0.42937005,0.06317508,-1,9909.526094086548,9985.014645253503,10.0127
12519,-0.5491514,-0.50961506,-1,9909.526094086548,9859.735773104085,11.1418
12520,0.2920134,-0.22365141,-1,9909.526094086548,9906.31381531349,10.722
12521,0.7987156,-0.43178737,0,9836.676200483176,9836.676200483176,11.3496
12522,-0.32966763,-0.0353595,-1,9836.576200483176,9820.7574994658,11.493
12523,-0.38644183,0.108870864,-1,9836.576200483176,9896.687264349212,10.8087
12524,-0.6585814,-0.84477246,0,9963.996249136064,9963.996249136064,10.2021
12525,-0.26356006,0.07090247,-1,9963.896249136063,9956.784922283563,10.2671
12526,-0.27873063,0.039880037,-1,9963.896249136063,9980.489345125236,10.0535
12527,-0.6436655,-0.4725355,-1,9963.896249136063,9991.867468089236,9.951
12529,0.5393902,0.41630483,-1,9963.896249136063,10007.986475621576,9.8057
12530,0.7612457,0.26587975,-1,9963.896249136063,10030.268633092748,9.6049
12531,0.7674583,-0.1559096,-1,9963.896249136063,10062.032559700592,9.3186
12532,0.46541,-0.35410094,0,10072.664661334582,10072.664661334582,9.2228
12534,0.3541832,0.08377826,1,10072.564661334582,10064.104024404282,9.2999
12535,0.36023712,0.08095372,1,10072.564661334582,10066.924236714383,9.2745
12537,-0.24832445,-0.60883236,0,10221.24509812655,10221.24509812655,7.8838
12538,-0.280769,0.017789006,-1,10221.14509812655,10214.668367118651,7.943
12540,-0.37629038,-0.7548704,-1,10221.14509812655,10209.918764379523,7.9858
12541,-0.48830628,-0.8816945,-1,10221.14509812655,10192.215699624594,8.1454
12543,0.26801205,-0.7225192,-1,10221.14509812655,10181.852930011954,8.2388
12544,0.43220985,-0.50150543,-1,10221.14509812655,10186.602532751082,8.196
12545,0.41886103,-0.27195048,-1,10221.14509812655,10175.807981071248,8.2932
12546,0.39996386,-0.15510911,-1,10221.14509812655,10170.194814197734,8.3438
12547,0.34380198,-0.12038398,0,10163.748924766061,10163.748924766061,8.4019
12548,-0.36293823,0.034859896,-1,10163.648924766061,10147.807396558786,8.5456
12549,-0.34422684,0.034835935,-1,10163.648924766061,10138.302479634416,8.6313
12550,-0.63932943,-0.616941,-1,10163.648924766061,10211.173509387892,7.9745
12551,0.53465974,0.15321994,-1,10163.648924766061,10230.183343236627,7.8032
12552,0.84302616,0.5219921,-1,10163.648924766061,10238.632158280512,7.7271
12553,0.84666204,0.52337337,-1,10163.648924766061,10258.698094009731,7.5462
12554,0.79543805,0.32240963,-1,10163.648924766061,10236.519954519537,7.7461
12555,0.6102791,0.13659787,-1,10163.648924766061,10269.25911281458,7.451
12556,0.40771115,0.007822514,0,10313.773277366552,10313.773277366552,7.0499
12557,0.2359221,0.10029483,0,10313.773277366552,10313.773277366552,7.0499
12568,0.24812448,0.025142074,0,10313.773277366552,10313.773277366552,7.0499
12569,0.2678002,0.018212318,1,10313.673277366552,10307.159785614289,7.1095
12571,-0.42420065,-0.710421,1,10313.673277366552,10394.006342311137,6.3268
12573,0.45960665,-0.75525606,0,10425.160563776599,10425.160563776599,6.046
12574,0.50050116,-0.016176105,1,10425.060563776598,10407.62637075279,6.204
12575,0.44587624,-0.06270045,1,10425.060563776598,10344.86327586707,6.7697
12576,0.5102564,-0.5296974,0,10320.704465534074,10320.704465534074,6.9874
12577,0.78772426,0.20902479,1,10320.604465534074,10292.408387204036,7.2424
12578,0.81699896,0.27284265,1,10320.604465534074,10299.927341425384,7.1747
12579,0.6846267,-0.38520753,0,10679.786119373,10679.786119373,3.7513
12580,0.73856044,0.10065317,1,10679.686119373,10655.07378388556,3.974
12581,0.7364328,0.108881116,1,10679.686119373,10573.032665594083,4.7134
12582,0.4880767,-0.49977398,1,10679.686119373,10610.771580008164,4.3733
12583,-0.28087622,-0.7877029,1,10679.686119373,10717.425033787084,3.4121
12584,-0.30476797,-0.7332235,1,10679.686119373,10689.531053567978,3.6635
12662,0.20014596,0.45386934,0,11011.071195032644,11011.071195032644,0.7657
12663,0.2671566,0.23452592,1,11010.971195032644,10996.671359981849,0.8954
12676,0.33864522,-0.058113992,1,10952.0375879665,10940.650647928995,1.4003
12677,0.22986686,-0.13693845,1,10952.0375879665,10931.541095898994,1.4824
12678,0.38970816,-0.1282121,1,10952.0375879665,10952.796717302339,1.2908
12679,0.3686167,0.16600144,1,10952.0375879665,10924.708931876487,1.544
12680,0.5826559,0.4194423,1,10952.0375879665,10901.935051801473,1.7492
12681,0.6538291,0.30441415,1,10952.0375879665,10916.358509182313,1.6192
12682,0.6081011,0.15692067,1,10952.0375879665,10943.687165272333,1.3729
